reviews,reviewers,date_reviews,rating,course_id
"very interesting course, with a tricky questions sometimes, but with ones that makes you think carefully. Very interesting interview videos. Thanks!",By Aisulu T,"Oct 07, 2016",5,mafash
I truly loved the experience from start to finish. I wish this course can be part of and specialization about luxury companies beyond just fashion.  ,By José R S L,"Sep 26, 2016",5,mafash
"As a marketing student, I think teachers speach very useful and fantastical . I learn about a lot of  company about luxury and fashion strategy.",By 武利鑫,"Apr 07, 2016",5,mafash
it provides a comprehensive angle of clothing and luxury industry as well as relevant marketing strategy in the present financial circumstance.,By 彭志文,"Dec 28, 2016",5,mafash
"It is a very inspiring online course I took. It is not only about Fashion and Luxury management, but a diversified way of the future world. ",By Kingsley,"Jun 18, 2016",5,mafash
I have learned a lot from this course. Highly recommended for any one works in the commercial department of any fashion and luxury company. ,By Mhd H M E,"Jun 04, 2016",5,mafash
I would recommend this course both for people without any experience in fashion and with some experience. It's very interesting to follow.,By Olga D,"Jan 20, 2016",5,mafash
"This course has enabled me to understand how the fashion and luxury industries work in many levels (retailing, manufacturing, commun",By Monica C,"Mar 31, 2016",5,mafash
The course is practical and very useful. The instructors are amazing. I strongly recommend it . Thank you Bocconi and Coursera.,By Omar M,"Nov 25, 2016",5,mafash
A very good course. It is greatful the knowhow of its instructors and the great quality of information and lectures. Thank you,By suselle g,"Dec 06, 2016",5,mafash
Thank you very much for the opportunity to improve my knowledge in different spheares of life! Really priceless expirience :),By Юношева Е А,"Nov 11, 2016",5,mafash
This course is full of information and specific terminology. Thank you for such an opportunity to study this course.,By Горюнова А А,"Nov 18, 2016",5,mafash
It's perfect for those who love the world of fashion and want to understand how work Fashion and Luxury Companies.,By Yulia,"Mar 30, 2016",5,mafash
hope there will be some sequel courses ! so interesting and inspirational !!! Thank you Universita Bocconi ! ,By Jiwon L,"Jan 24, 2016",5,mafash
Gave me a much better understanding of how luxury brand work and how to go about creating my own. ,By Gerard P,"Sep 06, 2016",5,mafash
Great overview and practical insights from the industry. Very beneficial as a good introduction. ,By Thumb,"Sep 11, 2016",5,mafash
Very useful course for people who are already in fashion and industry or want to be a part of.,By khushboo,"Feb 22, 2016",5,mafash
An excellent introduction to the concepts required for the management of luxury and fashion.,By Muhammad R,"Feb 01, 2016",5,mafash
"Great course! Amazing teachers, a lot of information and very interesting interviews.",By Dominika R,"Oct 17, 2016",5,mafash
It helped me a lot to understand about luxury and the aspects of luxury retailing.,By Shamsher ,"Nov 03, 2016",5,mafash
This is an excellent course which gave me an understanding for foreign markets.,By Devayani,"Nov 07, 2016",5,mafash
"I loved this course, the content is good, has a lot of interviews and cases. ",By Paola G,"Jan 12, 2016",5,mafash
Very well explained course... All about fashion and its business models. ,By BySan M,"Feb 10, 2016",5,mafash
Please do more courses like this It explain a lot about this industry.,By Diana R,"Mar 01, 2016",5,mafash
A great course for beginners who want to understand fashion industry.,By Sumeet G,"Sep 19, 2016",5,mafash
quite systematic! helpful to learn the insights of fashion industry!,By ZHOU Z J,"Oct 27, 2016",5,mafash
Me gusto mucho y aprendí mucho sobre la industria de la moda. ,By Lorena M B A,"Nov 13, 2016",5,mafash
Extremely useful for those interested in fashion and luxury! ,By Srikanth R S N R,"Dec 11, 2016",5,mafash
I'm learning so much from this course. I love this course,By mrudhula,"Apr 26, 2016",5,mafash
Nice journey towards fashion and luxury products. ,By Xiwen Q,"Jun 14, 2016",5,mafash
great material content and overall structure,By Evita,"Jun 08, 2016",5,mafash
"Wonderful Information, fun and interactive.",By Kathryn B I,"Oct 13, 2016",5,mafash
Good course and bhjfkfkhbuvutv7tvurvuvurvtv,By Gianfranco M R,"Jan 05, 2016",5,mafash
this seems like a horizon changing topic.,By Sarth S,"Apr 10, 2016",5,mafash
"Excelente curso, información y tutoras",By Andres R M G,"Jan 12, 2016",5,mafash
This course is a luxury! amazing!,By Marcella A C J,"Sep 25, 2016",5,mafash
Очень интересный и полный курс!,By Полина Ш,"Sep 25, 2016",5,mafash
An excellent experience!!!!,By FEIPENG Z,"Oct 11, 2016",5,mafash
loved every minute of it!!,By Federica P,"Sep 18, 2016",5,mafash
A very intersting lesson.,By 虞艳萍,"Nov 04, 2016",5,mafash
Best course ever!,By Kleopatra R,"Oct 14, 2016",5,mafash
Great course!! :D,By Eduardo A B R,"Aug 09, 2016",5,mafash
excellent quality ,By lin h,"May 19, 2016",5,mafash
very educative,By Ifunanya o,"Oct 15, 2016",5,mafash
great course!,By Joanna M,"Nov 07, 2016",5,mafash
Great course! ,By Solangel G,"Oct 17, 2016",5,mafash
Magnifico!!!,By Guillermo L,"Oct 08, 2016",5,mafash
Excepcional,By Marina F,"Apr 06, 2016",5,mafash
me encanto ,By Lorena D V,"Oct 01, 2016",5,mafash
Fantastic! ,By Anastasiya P,"Sep 16, 2016",5,mafash
THE BEST!,By Joao B C R V,"Oct 18, 2016",5,mafash
great!,By Alexandra F,"Sep 18, 2016",5,mafash
Great!,By andreabarraganlarco,"Feb 22, 2016",5,mafash
Best!,By AmirSadegh R,"Apr 19, 2016",5,mafash
"Me parece un curso poco práctico y poco aplicado a la realidad cotidiana fuera de las crisis masivas. El contenido me resulta altamente teórico y poco ejemplificado y muy repetitivo, pareciera que no se coordinan para organizar los temas de cada pdf. Los role playing estan pobremente representados. Algunas de las profesoras parece que sencillamente lean el PDF o lo reciten literalmente de memoria. Bajo mi percepción no resultan oradoras agradables porque no transmiten el contenido de forma interesante. No volvería a comprar.",By Sylvia C G,"Oct 30, 2016",1,pap
"El curso se enfoca más en darle al afectado la información para que busque las herramientas, más que ser una intervención psicológica como tal. Para lo que yo estaba buscando se queda corto, pero si lo que buscas es una introducción o ser un mediador de primer contacto en caso de cualquier tipo de emergencia, este curso te puede ser muy útil.",By Nicole M R,"Jun 14, 2016",3,pap
los temas deberían ser un poco mas sencillos de entender y no ser tan largos los vídeos.,By Ivan F F R,"Jun 30, 2016",3,pap
"me parece bueno, pero me resulto bastante tedioso",By Alma H G M,"Jun 21, 2016",3,pap
"felicitaciones, excelente curso",By ENOC E R F,"Feb 24, 2016",3,pap
"Se trata de un curso muy bien estructurado e impartido por unos buenos profesionales de la psicología especialistas en Primeros Auxilios Psicológicos (PAP) .Muy recomendable para todos; considero que debería ser impartido en los centros de enseñanza , donde debería  motivarse  a la población en una cultura relativa a la gestión de emergencias. Cualquiera puede verse envuelto en una emergencia de cualquier tipo y  en cualquier momento, o bien puede ayudar a otras personas a gestionarlas.",By Francisco T C,"Sep 17, 2016",4,pap
"ENG: A clear view of how to proceed when you are providing Psychological first aid to children, adolescents and adults.Useful also to deal with everyday crisis at home with your own family . ESP: Una visión clara de cómo proceder cuando tu estás aplicando primeros auxilios psicológicos a niños, adolescentes y adultos.Práctico también para lidiar con las crisis cotidianas en casa con la propia famila.",By Silvia G,"Sep 05, 2016",4,pap
"Un mooc muy interesante y util. Hecho de manera simple y conciso, lo que permite entender y memorizar con facilidad los conceptos, ademas los rolplaying permiten una aproximacion pratica de los PAP.Recomandado para toda persona interesada o implicada en la asistencia de personas en situacion critica. 

",By samuela O,"Jul 24, 2016",4,pap
"Buenos días. Me pareció un curso muy educativo, interesante e importante pues algún momento en la vida tendremos que aplicar las técnicas aprendidas para ayudar a personas que se encuentren cursando fases críticas. El curso te da herramientas para que sepas que hacer y obviamente lo hagas bien.",By Lorena A M V,"Dec 19, 2016",4,pap
"Me parece un curso espectacular, muy interesante.soy estudiante de psicología y asocio muchos conceptos dados en mi carrera; sin embargo, me gustaría que hubiera un poco mas de trabajo activo por parte del estudiante como talleres o trabajos que enviar.",By Andrea B,"Apr 03, 2016",4,pap
"El curso está bastante bien, si es cierto que me he quedado con ganas de obtener más información sobre los PAP, creo que podría brindar aún más formación a los alumnos, pero por lo general bastante bien. ",By Francisco M P V,"Jun 04, 2016",4,pap
"Se lo recomiendo para cualquier profesional y particular para que tenga o pueda llegar a tener nociones de PAP, debido a su importancia , son aplicables a muchas situaciones personales y profesionales",By Diego   M C,"Nov 25, 2016",4,pap
"Es un curso muy completo que recomiendo. Sin embargo, me gustaría que además agregaran textos con información resumida e imágenes de lo visto en los videos para reafirmar lo aprendido. Gracias.",By Johanna R M,"Nov 15, 2016",4,pap
Quería dar las gracias por el curso ofrecido de manera gratuita. Ha sido muy útil para mí. He podido adquiri los conocimientos necesarios para llevar a cabo un PAP. ,By Rosa M L G,"Sep 22, 2016",4,pap
"Excelente, gente muy preparada. Todo muy bien excepto que en dos semanas no pude ver las pautas para hacer el trabajo final y me atrasé mucho. Por lo demás excel ",By Sofía L,"Mar 31, 2016",4,pap
"Las presentaciones con powerpoint me ayudaron mucho a aprender y entender. Desafortunadamente hubieron muy pocos videos con presentaciones en power point.

",By Hefziba Y C S M,"Jun 25, 2016",4,pap
las lecciones están muy bien explicadas. Es un curso bastante completo que te permite tener las nociones básicas de los primeros auxilios psicológicos.,By Laura M,"Feb 01, 2016",4,pap
"Un Curso que deberían de tomar todos los implicados en la Salud Mental. Sin embargo, es una pena que esté en carácter de ""Non credit course""",By Juan E G T,"Mar 25, 2016",4,pap
"Un muy buen curso, sin embargo para entenderlo al 100% se necesita investigar un poco más. Aún así el curso es muy completo por si mismo.",By Luis H,"Dec 26, 2016",4,pap
"Considero que es un curso excelente, claro y completo... lo puede uno hacer a su ritmo y la temática es muy importante.",By Adriana E G G,"May 01, 2016",4,pap
este curso brinda información fundamental para la administración de los primeros auxilios psicológicos (PAP),By dayner d m,"Aug 28, 2016",4,pap
Sería una buena opción que el certificado incluyera horas y porcentaje de logro obtenido.,By Dani P,"Apr 11, 2016",4,pap
"Muy buen curso, he aprendido muchas cosas para afrontar situaciones críticas!",By Manuel J S S,"Mar 02, 2016",4,pap
"Excelente, acabo de empezar y tengo una buena aceptación a lo que continua, ",By Renso E,"Apr 26, 2016",4,pap
es muy interesante este curso y ayuda a desarrollar competencias necesarias ,By yeraldine p,"Jan 13, 2016",4,pap
"Me es muy útil en el dia a dia, sin necesidad de estar en una emergencia.",By Jorge C,"Apr 13, 2016",4,pap
"Fue un curso muy practico, muy recomendable. Saludos desde Argentina ",By Nadia  V H,"Dec 28, 2016",4,pap
bueno el curso la ultima parte es mas difícil de terminar,By Sergio M,"Oct 31, 2016",4,pap
"Es un curso basado en la experiencia, muy enriquecedor. ",By Martha M,"Sep 26, 2016",4,pap
"
Muy buen curso excelente material y muy aplicable.
",By Jorge L E M,"Jul 24, 2016",4,pap
Muy práctico y útil para la vida cotidiana,By Teresa P,"May 29, 2016",4,pap
Me gustaría que fuera más didáctico ,By Clementina S H,"Dec 18, 2016",4,pap
es un curso muy didáctico,By Paúl E S B,"Nov 20, 2016",4,pap
un curso muy completo,By Melissa M,"Oct 28, 2016",4,pap
Muy recomendable!!,By Raquel V F,"Nov 15, 2016",4,pap
Buenisimo,By Kamil M,"Feb 19, 2016",4,pap
M,By Miguel M d L,"Feb 11, 2016",4,pap
"Contiene información puntual, clara, pertinente y bien ejemplificada. Te invita a leer el material extra con interés. Felicidades y gracias por compartir tan valiosa información. Saludos desde México ",By Mariana H,"May 03, 2016",5,pap
"El curso y los materiales están muy bien y se aprenden muchas cosas interesantes y prácticas para el desempeño de esta profesión. No le doy la quinta estrella porque la rúbrica del trabajo de fin de curso, y por ende del peer review, es MUY confusa en lo que a la fase previa de diseño de la intervención se refiere. No me queda claro si se deben incluir en el trabajo o si sólo debemos elaborarlas a título personal para fundamentar la parte de las pautas psicoeducativas. En fin, que me parece un fallo importante que afectará a la nota media, ya que otros compañeros evaluarán los proyectos según lo que ellos entiendan o harán trabajos incompletos porque no quedó claro este detalle.",By Juan J P S,"Jul 22, 2016",5,pap
"El Curso PAP que imparte a distancia La H. Universidad de Barcelona me ha parecido muy satisfactorio, muy recomendable y optimo para personas tanto profesionales como para quienes tengan la inquietud de saber como ayudar a otras personas necesitadas de una orientación, de un auxilio mas que material, emocional y psicológico. Si bien no lo es todo te da la oportunidad de desarrollar con mayor sensibilidad tus habilidades de ser mas humano hacia otras personas conocidas o no y saber detenerte para no involucrarse de mas, sobre todo saber manejar una situación que demanda mas de uno mismo aveces.¡¡¡Felicito la labor que comparten!!! ",By Leticia L G M,"Oct 18, 2016",5,pap
"Lo considero además de indispensable muy completo, abordando los diversos temas y situaciones en donde se deben aplicar este tipo de ayudas humanitarias, aunado a que nos sensibiliza y nos anima a, sin ser psicólogos o médicos, salir a acompañar a las personas que están en desgracia justo cuando más necesitan de cosideración y apoyo. Todo lo anterior he de ,que al aplicarlo en nosotros mismos, nos permite  estar  conscientes y un tanto preparados para cuando los afectados seamos nosotros mismos. MUCHISIMAS GRACIAS A TODO EL EQUIPO QUE HIZO POSIBLE ESTE MARAVILLOSO CIRSO DE FORMACION HUMANA. ",By Laura P M N,"Jan 21, 2016",5,pap
"Me parece un curso muy interesante que aporta una amplia visión sobre como intervenir en estas situaciones tan difíciles de manejar a pesar de su naturalidad o frecuencia. Este curso me ha ayudado a complementar mi formación, ya que durante la carrera no he tenido oportunidad de formarme en este campo. Por tanto me parece un curso recomendable para todos los profesionales que trabajen en áreas relacionadas con las ciencias de la salud, así como a la población general, ya que es un conocimiento que se puede aplicar en la vida cotidiana y no solamente en el desempeño laboral. ",By Sara D,"Mar 11, 2016",5,pap
"Un curso muy útil, aunque un poco cargado de cosas que no vienen al caso.Hola:He recibido un correo en el cual me preguntaban en qué me ha parecido cargado el curso. No sé cómo responder directamente al mensaje, por ello lo hago desde aquí: no siempre era cargado, de hecho, es muy entretenido y más que útil, pero quizás en los vídeos de Ingeborg, la clase se desviaba del camino y se alargaba más de lo necesario.Recalco que es un gran curso y me ha encantado formar parte del grupo y me voy con un buen sabor de boca y muchos conocimientos.Sergio",By Sergio H S,"Feb 23, 2016",5,pap
"Un curso de excelencia, los conocimientos adquiridos son de gran relevancia a nivel personal, aún cuando no verifique para obtener el certificado.Les felicito por el contenido, los instructores y el material adicional. LO RECOMIENDO AMPLIAMENTE A QUIENES SE INTERESEN EN ESTOS TEMAS Y ESTOY GRATAMENTE IMPRESIONADA CON LA CLARIDAD, AMENIDAD Y SENCILLEZ AL PRESENTAR CADA UNO DE LOS MÓDULOS.UAB MUCHAS FELICIDADES!",By LETICIA H P,"Mar 29, 2016",5,pap
"Excelente curso, entrega información y herramientas para enfrentarse ante desastres y crisis que soliciten de apoyo y contención psicológico. El material utilizado y el temario propuesto fue acorde a lo esperado, además de contemplar diversidad de poblaciones. Me encanto que las recreaciones fueran hechas por los involucrados en dictar el curso, hizo más amigable y cercano los contenidos. ",By Marcela O U,"Dec 27, 2016",5,pap
"Gracias por este aporte sobresaliente porque he aprendido a mirar la psicología con otros ojos, unos más inclinados al detalle y a siempre recordar los principios básicos, en este caso son: contener, controlar, informar, normalizar y consolar, a los que me he aprehendido porque son aplicables a cualquier intervención psicológica, a mi juicio engloban nuestra actuación clínica. Gracias.",By Ana J L A,"Nov 01, 2016",5,pap
"Este curso me dió las herramientas claras y necesarias para aplicar los primeros auxilios psicológicos en incidentes críticos. Muchas gracias respetados profesores y equipo logístico, es excelente y muy práctico.Se ajustó a mis necesidades y superó mis expectativas! Gracias! Invito a todas las personas para que realicen el curso realmente es muy valioso el material de aprendizaje.",By Diana S E C,"Oct 03, 2016",5,pap
"Muy buen curso, con excelentes exponentes. Me fascinó la manera en que se abordan los temas y los ejemplos, todo muy claro, muy bien explicado y que me será de gran utilidad este conocimiento. Recomiendo ampliamente este curso, es de mucha ayuda  y aprovecho para recalcar excelente trabajo del Centro de Crisis de Barcelona, sigan así y mis mejores deseos.",By Leticia P C,"Oct 18, 2016",5,pap
"¡UN CURSO MAGNÍFICO INFINITAS GRACIAS A LOS TUTORES! LA INFORMACIÓN PROPORCIONADA ES EXCELENTE ME HA AYUDADO A ENRIQUECER MIS CONOCIMIENTOS,  DE CERO CONOCIMIENTOS AHORA TENGO MUCHAS HERRAMIENTAS PARA AFRONTAR UN SITUACIÓN CATASTRÓFICA. SIGAN ADELANTE CON ESTA MARAVILLOSA LABOR PARA EL PÚBLICO DE DIFERENTES PAÍSES. ¡FELICIDADES !",By Sonia L C C,"Dec 25, 2016",5,pap
"para mi es bastante importante el contenido de este Curo de PAP, porque nos brinda los conocimientos básicos de asistencias ante situaciones peligrosas como lo son una Crisis o un Catastrofe, muchas gracias  a Corsera por esta oportunidad de poder ser util y poder brindarle a los demas  estos recursosManuel Ovidio Mota",By Manuel O M,"Jun 25, 2016",5,pap
"Excelente. Un curso conciso, bien explicado y lo mejor de todo, dramatizado. De hecho, diría sin temor a exagerar que este curso ha cambiado mi vida, y que muy seguramente en caso incluso de muchas emergencias cotidianas, su aplicabilidad,me ayudará a cambiar la vida de otras tantas personas. Muchas gracias. ",By Miguel Á G R,"Jan 01, 2016",5,pap
"Excelente, gracias por no retirar el curso ya que no dispongo de mucho tiempo para establecer una rutina  determinada y concluirlo por lo que lo llevo a mi ritmo.Gracias  a todo el grupo que organiza esto, y sigan subiendo cursos sobre psicologia, saludos desde Guadalaja Jalisco México",By LETICIA Z T,"Feb 11, 2016",5,pap
"Me encantó,  me pareció muy util tanto los videos como los cuestionarios módulo a módulo, los role playing y el material adicional. Si son de afuera de España igualmente se comprende todo perfecto, yo tenía ese miedo y entendí todo muy bien. Es muy bueno el curso, recomendable!!! ",By Luz P,"Nov 30, 2016",5,pap
Es un curso que recomendaría a todos los profesionales con los que trabajo. Soy enfermera  de urgencias y nos encontramos en muchas ocasiones con situaciones que para los pacientes y los familiares son acontencimientos inesperados. Muy útil y el formato muy cómodo.  Excelente. ,By Mila ,"Mar 14, 2016",5,pap
"Excelente curso! creo que todos los profesionales de la salud, al estar expuesto a infinidad de circunstancias sicologicamente complejas, deberiamos hacer este curso. Muchas enseñanzas, sencillo de entender, videos y clases muy bien preparadas!",By Maria M R,"Sep 19, 2016",5,pap
"Al iniciar el curso creí que me había inscrito en el tema por error, sin embargo quise curiosear. El curso realmente tiene elementos de mucho valor para cualquier persona porque todos tenemos el riesgo de estar frente a una situación difícil. ",By GLORIA A A A,"Mar 21, 2016",5,pap
"Excelente, fui bombero de salvamento cuando muy jóven, recibí instrucciones sobre primeros auxilios médicos, me gradué de psicólogo en el 2012, los conocimientos impartidos por este curso son muy actuales y valederos en todos los campos.",By Guy C D B,"Nov 10, 2016",5,pap
"Me encantó el curso, estuvo muy bien explicado. Todos los videos son muy claros y todo el contenido de los capítulos son claros y fáciles de entender. Gracias a todos los maestros y personas que hicieron posible este curso.:)",By Ivonne R S,"Jun 03, 2016",5,pap
"Es un curso bien diseñado, con excelentes materiales e intervenciones de los profesores. Es una oportunidad de aprender a cómo brindar este tipo de ayuda sin ser forzosamente un profesional del área de la psicología.",By Mario S B,"Jan 28, 2016",5,pap
"Me encanto este curso y cuando tenga la oportunidad de realizar otro, definitivamente regresare a Coursera. Gracias por todo y los felicito por ser grandes maestros. Lo reconmendare a todos mis conocidos. Gracias!!!",By Alicia A R,"Oct 25, 2016",5,pap
"Un cuso muy completo, con contenido seleccionados propiciamente y videos y material complementario de gran utilidad. Tanto la temática como las pautas para realizar el trabajo final me sorprendieron gratamente. ",By raquelseguraf,"Oct 07, 2016",5,pap
muy bueno el curso. Lo recomiendo absolutamente muy bueno...pero no se porq aun no me dan el certificado si yo lo he pagado y hace mas de una semana y media q acabe el curso y nada q me lo dan el certificado.,By Diana P  A M,"Sep 30, 2016",5,pap
"Maravilloso Curso, que nos da herramientas para el primer contacto en los Primeros Auxilios Psicológicos (PAP), no requieres ser un experto, solo estar interesado en el apoyo a las personas que lo necesiten.",By Juan M S P,"Feb 03, 2016",5,pap
Los felicito por el muy didacto y dedicado trabajo de ensenanza que estais haciendo en este curso.Los videos de roles son fantásticos.a vez felicidades y que vengan muchos mas cursos. Saludos desde Brasi,By Tais D,"Jan 28, 2016",5,pap
"Excelente curso!Materiales y vídeos muy bien hechos, con las temáticas excelentemente explicadas.Muy útil para cualquier persona, en especial para los que estamos estudiando la carrera de Psicología.",By Camila S S,"Mar 21, 2016",5,pap
"excelente curso, aunque hay algunas diferencias en los modismos españoles con los del español latinoamericano, pero excelente. Felicidades el contenido es muy bueno y los profesores mas.",By alejandra l m,"Aug 21, 2016",5,pap
"Es muy practico, me encanto.La sugerencia que puedo hacer es que se evite el uso excesivo de anglicismos, como por ejemplo ""rolling playing"" por juego de rol, entre muchos otros. ",By NELLY V C,"Jun 07, 2016",5,pap
"Pienso que hoy dia, cuando la situación mundial esta muy inestable en todos direcciónes, este curso sea muy útil para la gente que trabaja en diferentes esferas de actividad.",By Vasiliy I,"Aug 09, 2016",5,pap
Me hace sentir que puedo ser útil en algún momento en que la vida pudiera necesitar de mis servicios.A todas las personas que forman parte de este curso... Muchas gracias. ,By victoria c,"Aug 23, 2016",5,pap
"Muy buen contenido, verdaderamente útil para mi vida personal y profesional. Espero que continué, y se realicen nuevos cursos en temáticas relacionadas. muchas gracias!",By David G,"Nov 16, 2016",5,pap
"Un curso sumamente importante! para todos, ya que estos métodos son necesarios para enfrentar los diferentes problemas trágicos que la vida nos presenta. Recomendado! ",By Eduardo E M S,"Jan 05, 2016",5,pap
"Creo que es un curso muy completo, ademas se nota que los docentes están muy bien preparados e informados sobre el tema con mucha experiencia y facilidad de enseñar",By Nicolas L,"May 27, 2016",5,pap
"Excelente curso permite tener una mirada Holistica de los primeros auxilios psicologicos, lo muestra de una manera más didáctica para que sea facil su comprensión.  ",By ana m r,"Jun 27, 2016",5,pap
"Muy bueno, se aprende muchísimo, no sólo las bases teóricas necesarias sino también cómo aplicarlas en situaciones reales. Me ha gustado mucho. Muy recomendable.",By Irene M,"Nov 14, 2016",5,pap
"es simplemente maravilloso , uno de los mejores que e podido tomar , me encantaria que mas adelante se abriese una especialidad. saludos desde mexico",By DIANA C S,"Aug 10, 2016",5,pap
"Excelente curso, muy dinámico práctico para apreciar aquellos saberes esenciales de aplicación ante situaciones poco comunes de nuestro entorno.",By CARLOS A A L,"Aug 15, 2016",5,pap
"Sin duda alguna un curso exelente, con docentes academicamente  calificados y sobre todo una metologia distinta para un naprendizaje optimo ¡¡",By Mauricio N,"Oct 17, 2016",5,pap
"Es un curso realmente interesante, y sobre todo educativo para profesionales y no profesionales, se lo recomiendo, ya que es de gran utilidad. ",By Lucia E V R,"Sep 25, 2016",5,pap
Interesantísimo curso sobre una temática desconocida para la mayor parte de la población.Gracias por el tiempo dedicado de los docentes.,By Juan C M,"Jan 04, 2016",5,pap
"Muy completo y con información muy interesante, los tips que entrega a los profesionales o Voluntarios son un aporte a la labor. ",By Vanessa R,"Dec 15, 2016",5,pap
Es un curso muy práctico con el que aprendes mucho. Gracias al formato del curso es fácil y entretenido de entender y completar.,By Sandra S A,"Sep 20, 2016",5,pap
Es una herramienta fundamental en la vida cotidiana y nos ayuda a superar situaciones difíciles y a poder ayudar a lo demás.,By Jonathan i S G,"Aug 30, 2016",5,pap
"Excelente curso! Se lo recomiendo a todos, en especial a los que trabajan en el ámbito de la salud y a todos los Psicólogos! ",By Veronica P,"Mar 04, 2016",5,pap
"Excelente curso, excelentes maestros, excelentes abordajes, excelentes profesionales, mil gracias por toda la contribucion.",By Alejandra A,"Sep 25, 2016",5,pap
excelentes herramientas para ayudar a las personas y a uno mismo en momentos de gran estres de manera efectiva y saludable,By Luis E W,"Jan 12, 2016",5,pap
El curso aporta herramientas importantes para ayudar a quienes han sufrido el impacto de vivir un incidente crítico.,By Edgar A M,"Nov 16, 2016",5,pap
"Es un curso excelente, una vez que nos enseña a aprender como comportarnos y como manejar una situación critica.",By Elizabeth J,"May 01, 2016",5,pap
Me ha encantado el curso y espero que me pueda ser de gran ayuda en el futuro como profesional de la psicología,By Antonio B,"Oct 30, 2016",5,pap
"Genial. Súper interesante y muy práctico, aunque sólo sea para ayudar a tus allegados en crisis cuotidianas",By jordi v,"Aug 17, 2016",5,pap
"MUY BIEN ESTRUCTURADO, CLARO Y CON MUCHAS ACTIVIDADES QUE PERMITEN APRENDER Y CONSOLIDAD LOS CONTENIDOS",By Juan P G,"Jul 13, 2016",5,pap
"Muy interesante, muy bien explicado con mucha información importante para enfrentar incidentes graves.",By Clara G,"Aug 04, 2016",5,pap
ame este curso muchisimas gracias por tanto a todas las profes y participantes son unas genias gracias,By Rocio D A,"Feb 28, 2016",5,pap
"excelente, me encanta la metodología y la información brindada por los diferentes expertos en el tema.",By Brighidt p,"Jan 21, 2016",5,pap
"Estoy muy emocionado verdaderamente, a superado mis expectativas. Gracias por invitarme a este curso ",By My I,"Jul 19, 2016",5,pap
"Es un curso muy bien estructurado, y de gran contenido en sentido ámplio. Totalmente recomendable",By Gracia M P,"Sep 26, 2016",5,pap
Me parece un curso que abarca todos los aspectos e implicaicones sobre el abordaje de los Primer,By Elizabeth A S,"Mar 08, 2016",5,pap
"Excelente curso¡
Contiene las indicaciones necesarias y precisas pasa saber aplicas los PAP.

",By Juan J E L,"Jun 19, 2016",5,pap
Me ha encantado. Me ha resultado muy práctico para mi profesión. Los docentes inmejorables.,By Clara V S,"Aug 20, 2016",5,pap
"Muy claro y útil, lo recomiendo para estar mejor preparados en caso de incidentes críticos. ",By Hernan O L,"Aug 10, 2016",5,pap
Excelente curso! Muy completo y bien explicado. Felicito a los docentes y a la universidad,By Franco F,"Feb 27, 2016",5,pap
Curso completo e interesante. Me hubieran gustado más ejemplos prácticos o role playing. ,By Liliana R,"Oct 24, 2016",5,pap
perfecto..lo mejor es que se adecua a mis necesidades y tiempo...mas cursos como estos..,By gabriela g f,"Feb 08, 2016",5,pap
"Muy bueno, de calidad presencial, eso sì hay que dedicarle tiempo necesario. Excelente.",By Amycus G,"Dec 05, 2016",5,pap
"Excelente, la verdad que las instrucciones que dan para el trato de PAP son muy utiles. ",By Sergio D M,"Sep 13, 2016",5,pap
Es un curso increíble.Ayudar a la gente  y ver como salen adelante es algo genial.,By Isela G,"Sep 14, 2016",5,pap
"Este curso me pareció realmente útil, lo recomiendo 100% para todas las personas.  ",By Jazz S,"Dec 30, 2016",5,pap
"Interesante, útil y muy bien organizado, con excelentes profesionales a su frente",By Patricia P G,"Mar 18, 2016",5,pap
Excelente curso. Muchas gracias a todo el equipo que diseñó y preparó este curso. ,By Marta F,"Mar 07, 2016",5,pap
"Excelente curso, docentes de primer nivel y contenidos de alto valor académico.",By Gabriela V V,"Mar 02, 2016",5,pap
Muy bueno el curso! Información bastante pertinente y didáctica en cada módulo!,By Dámaris H S,"Jan 20, 2016",5,pap
Buen@s tutor@s. Muy interesante para la vida laboral y personal. Enhorabuena!,By Carlos G E,"Feb 02, 2016",5,pap
Excelente contenido el cual podre poner en practica diaria ..muchas gracias!,By Sarita d F M A,"Sep 19, 2016",5,pap
Gracias por estos cursos nos ayudan a actuar frente cualquier catástrofe :D ,By Michael J C,"Jun 05, 2016",5,pap
"EXCELENTE CURSO, MUY BIEN PRESENTADO LOS CONTENIDOS CIENTIFICOS A APRENDER",By VICTOR D A R,"Dec 02, 2016",5,pap
Gran personal académico. Excelente material y buenas practicas educativas!,By Gerardo C,"Aug 13, 2016",5,pap
Me encantó participar en el curdo. Gran aprendizaje excelente material ,By Ana M R,"Oct 19, 2016",5,pap
"excelente taller.
Una muy buena combinación entre teoría y practica.
 
",By david G p,"Jul 04, 2016",5,pap
Hasta el momento me gusta el format del curso y es muy interesante.,By Brian M R,"Jun 05, 2016",5,pap
Muy interesante con unos profesores muy experimentados en el tema.,By Ana S L A ,"Feb 11, 2016",5,pap
"Me encantó, súper completo, fácil de entender y útil.Mil gracias! ",By Verónica D R,"Sep 27, 2016",5,pap
Its very good and necesary for the persons who works whith people,By Zoila S L G,"Sep 05, 2016",5,pap
"Buen curso, me ayudo mucho como personal y profesional. Gracias!",By Jorge A G G,"Dec 16, 2016",5,pap
"excelente curso,que bueno que propusieran mas cursos similiares.",By Patricia A,"Dec 07, 2016",5,pap
