Course_ID,Course_Name,Category,Duration (hours),Enrolled_Students,Completion_Rate (%),Platform,Price ($),Rating (out of 5)
1636,Course_1636,Business,36,1848,74.70661,Coursera,136.1522,3.3847175
1642,Course_1642,Office Tools,72,315,64.698044,Coursera,182.42513,3.1514094
1643,Course_1643,Business,71,2373,73.26113,Coursera,27.393705,4.6367893
1646,Course_1646,Business,13,2311,63.903988,Coursera,27.262108,3.6359859
1649,Course_1649,AI,76,2992,52.17757,Coursera,182.56439,3.1702065
1651,Course_1651,Design,76,3439,78.63379,Coursera,11.906273,4.0412807
1656,Course_1656,Design,60,1358,94.84682,Coursera,181.76288,3.4776165
1659,Course_1659,AI,66,1355,72.29012,Coursera,87.6587,4.147576
1664,Course_1664,Design,16,264,96.64809,Coursera,58.47024,3.060809
1666,Course_1666,Technology,57,4386,53.763596,Coursera,99.46551,3.05969
1667,Course_1667,Business,77,698,62.75363,Coursera,173.26462,4.396707
1668,Course_1668,AI,88,4316,82.196815,Coursera,136.31757,4.426784
1671,Course_1671,Marketing,36,3326,87.71221,Coursera,150.09708,3.9414356
1674,Course_1674,Finance,18,2107,54.504562,Coursera,175.78528,4.375231
1682,Course_1682,Design,30,1606,85.114876,Coursera,40.640022,4.0341263
1685,Course_1685,Programming,38,1358,87.99666,Coursera,35.045673,3.279052
1688,Course_1688,Design,27,3816,63.798,Coursera,195.09581,4.6405945
1691,Course_1691,Data Science,86,102,52.33064,Coursera,56.31876,3.0533452
1696,Course_1696,Data Science,84,1010,84.6925,Coursera,93.25405,4.194244
1699,Course_1699,Office Tools,64,3932,50.4613,Coursera,138.63692,3.6752324
1702,Course_1702,Programming,46,4216,85.229996,Coursera,140.65077,3.5496507
1704,Course_1704,Technology,94,3508,57.83851,Coursera,78.99264,3.779021
1705,Course_1705,Business,39,2827,85.17357,Coursera,157.8604,4.628969
1709,Course_1709,Marketing,20,4530,69.5726,Coursera,186.73003,4.3314934
1711,Course_1711,Business,47,4672,54.363014,Coursera,34.470554,3.041172
1712,Course_1712,Programming,83,3039,77.91211,Coursera,184.9428,3.6490765
1715,Course_1715,Design,55,4442,80.43405,Coursera,120.49688,3.6800709
1717,Course_1717,Data Science,89,1313,53.144047,Coursera,197.08096,3.835077
1718,Course_1718,Data Science,60,3622,91.406624,Coursera,167.29295,3.646019
1723,Course_1723,Data Science,17,2997,97.970955,Coursera,130.59326,4.127295
1729,Course_1729,Technology,94,2295,76.46604,Coursera,179.37119,3.51057
1734,Course_1734,Marketing,30,1583,54.592175,Coursera,46.781956,4.185737
1739,Course_1739,Data Science,46,2462,74.99993,Coursera,155.3157,3.5564108
1742,Course_1742,Finance,17,3616,52.74662,Coursera,57.73752,4.870326
1749,Course_1749,Business,21,503,57.81749,Coursera,108.31507,4.3221326
1758,Course_1758,Finance,13,1137,73.47923,Coursera,134.63782,4.8614187
1759,Course_1759,Data Science,60,1305,51.91516,Coursera,159.35255,3.1086092
1761,Course_1761,Data Science,26,4401,57.41736,Coursera,96.35641,4.2078815
1764,Course_1764,Finance,53,905,77.084625,Coursera,83.86518,4.3106904
1770,Course_1770,Marketing,63,3426,61.282402,Coursera,192.34138,3.3147795
1780,Course_1780,Design,19,567,92.24459,Coursera,114.18667,3.8607533
1782,Course_1782,Business,26,1670,62.517555,Coursera,144.05785,4.503582
1784,Course_1784,Design,62,804,80.488205,Coursera,177.18994,4.0116324
1792,Course_1792,Programming,88,4337,61.497574,Coursera,177.59755,4.095097
1793,Course_1793,Programming,16,604,83.35074,Coursera,196.25565,3.0309649
1796,Course_1796,Office Tools,78,4977,74.279396,Coursera,43.985607,4.9929843
1798,Course_1798,Finance,45,1617,66.27745,Coursera,36.65333,4.2634516
1799,Course_1799,Business,74,2610,52.03492,Coursera,108.33015,3.367358
1801,Course_1801,Design,70,1769,75.07533,Coursera,72.21253,4.84503
1817,Course_1817,Finance,27,2247,78.79618,Coursera,198.98337,4.4132686
1818,Course_1818,Office Tools,60,2195,80.878174,Coursera,46.83385,3.0431273
1820,Course_1820,Technology,73,4246,53.984695,Coursera,57.71399,4.1674414
1822,Course_1822,Marketing,93,1710,73.54356,Coursera,193.64192,3.0844212
1823,Course_1823,Marketing,44,3869,81.1745,Coursera,59.202206,4.5027375
1833,Course_1833,Data Science,48,663,64.156624,Coursera,110.019684,4.080294
1837,Course_1837,Business,80,3318,89.15081,Coursera,66.401634,3.121344
1841,Course_1841,Marketing,76,795,52.077843,Coursera,189.75246,3.616961
1843,Course_1843,Marketing,33,2775,68.78098,Coursera,44.142277,3.3950717
1853,Course_1853,Finance,34,1201,57.166004,Coursera,100.67419,3.7065797
1856,Course_1856,Office Tools,24,1616,71.15923,Coursera,190.15065,4.5305414
1860,Course_1860,Finance,76,2027,67.410576,Coursera,142.5878,3.0478888
1863,Course_1863,Design,14,2857,62.31562,Coursera,134.97444,3.8036761
1865,Course_1865,Finance,44,892,66.70823,Coursera,25.801441,3.6261518
1869,Course_1869,Office Tools,15,1318,82.68076,Coursera,120.71898,3.3841383
1870,Course_1870,Design,36,4097,89.074356,Coursera,177.46477,3.1069076
1871,Course_1871,AI,25,380,80.77227,Coursera,136.8812,4.8456273
1878,Course_1878,Technology,89,817,77.7661,Coursera,154.64037,4.70105
1879,Course_1879,Programming,33,3372,94.398125,Coursera,41.186504,4.9169445
1882,Course_1882,Marketing,32,1326,80.5417,Coursera,147.5468,4.285396
1885,Course_1885,Business,98,2581,65.717834,Coursera,185.50038,4.0328336
1887,Course_1887,Design,40,241,85.12161,Coursera,134.21408,4.9753194
1891,Course_1891,Design,56,1178,73.87845,Coursera,101.23701,4.449433
1898,Course_1898,Technology,50,4245,51.057594,Coursera,199.95,3.688975
1904,Course_1904,Design,69,3866,71.79162,Coursera,188.19983,3.8586063
1906,Course_1906,Marketing,66,3221,97.72365,Coursera,97.69893,3.4728968
1911,Course_1911,Data Science,57,2365,68.96983,Coursera,121.040924,4.1558986
1913,Course_1913,Office Tools,60,1432,82.623184,Coursera,33.402637,4.120872
1914,Course_1914,AI,49,4355,58.994385,Coursera,146.00627,3.0873117
1918,Course_1918,Technology,21,4332,91.70572,Coursera,171.0848,4.766847
1921,Course_1921,Office Tools,64,1969,53.45628,Coursera,25.598333,4.9203124
1922,Course_1922,Technology,67,2135,59.000084,Coursera,33.783855,3.4114833
1923,Course_1923,Design,26,4400,58.64926,Coursera,191.09494,4.1633687
1927,Course_1927,Office Tools,23,614,87.86456,Coursera,146.9771,3.1539292
1930,Course_1930,Technology,17,3227,88.864006,Coursera,32.202263,4.851551
1936,Course_1936,Marketing,78,3982,96.19467,Coursera,71.61282,3.1080065
1937,Course_1937,Programming,67,2967,57.785988,Coursera,104.91208,3.6001186
1941,Course_1941,Marketing,93,2928,86.23346,Coursera,162.10684,3.905415
1944,Course_1944,Programming,24,541,74.04047,Coursera,126.94207,3.5487413
1947,Course_1947,Programming,70,3021,90.21495,Coursera,61.852608,4.6137934
1950,Course_1950,Office Tools,33,2497,72.308395,Coursera,11.07128,3.6490765
1958,Course_1958,Design,50,3469,83.99644,Coursera,101.53135,4.0090117
1966,Course_1966,AI,44,1215,87.992134,Coursera,88.8572,3.404407
1972,Course_1972,Marketing,90,592,91.30394,Coursera,59.566795,4.8077507
1973,Course_1973,Programming,24,4468,81.894745,Coursera,78.73793,3.54417
1975,Course_1975,Finance,58,538,66.60567,Coursera,153.70946,4.6455765
1980,Course_1980,Data Science,32,3971,97.70917,Coursera,128.76344,3.2740278
1981,Course_1981,Programming,41,4545,61.744106,Coursera,133.93309,3.0966265
1988,Course_1988,Finance,91,4240,53.722122,Coursera,147.57455,3.8300354
1992,Course_1992,Data Science,61,2775,61.729683,Coursera,33.67172,3.4409726
1996,Course_1996,Office Tools,11,723,52.226757,Coursera,92.52504,4.9438934
2002,Course_2002,Technology,91,1364,63.61798,Coursera,194.43579,4.9013224
2004,Course_2004,Technology,30,3201,70.500916,Coursera,71.73806,4.052845
2007,Course_2007,Programming,66,4315,95.05316,Coursera,100.09565,4.5212235
2014,Course_2014,Finance,17,4303,72.54752,Coursera,155.66676,4.2081094
2016,Course_2016,Finance,71,3683,95.088066,Coursera,197.30139,3.0809705
2022,Course_2022,AI,21,3758,57.6352,Coursera,46.27979,4.9267797
2024,Course_2024,Data Science,29,129,73.705635,Coursera,72.587166,3.207273
2027,Course_2027,Design,49,4013,82.51666,Coursera,128.55788,3.8840542
2028,Course_2028,Technology,93,3605,57.8063,Coursera,96.718636,3.064968
2038,Course_2038,Technology,70,1741,97.3007,Coursera,135.22784,3.498455
2042,Course_2042,Design,18,2620,58.735596,Coursera,135.0279,4.4275064
2043,Course_2043,Technology,66,1350,72.87537,Coursera,128.5952,3.0885606
2048,Course_2048,Technology,98,3977,80.5611,Coursera,121.302925,4.6757073
2050,Course_2050,AI,61,2185,65.82736,Coursera,61.903034,4.1978045
2054,Course_2054,Programming,36,4404,86.05885,Coursera,142.24727,3.6791701
2057,Course_2057,Business,69,2124,97.00499,Coursera,24.570122,3.3280044
2060,Course_2060,Design,55,102,80.31236,Coursera,199.9477,3.7971902
2066,Course_2066,Programming,28,1073,77.717064,Coursera,142.95851,4.2302094
2068,Course_2068,Programming,19,3567,72.99484,Coursera,28.964764,3.6241467
2069,Course_2069,Design,64,1651,59.966965,Coursera,173.94896,3.9547858
2074,Course_2074,Design,89,3804,87.5485,Coursera,174.07433,4.2191443
2077,Course_2077,Business,13,711,51.74814,Coursera,67.112114,3.7189946
2079,Course_2079,Technology,27,3292,59.55166,Coursera,165.50017,4.9981623
2088,Course_2088,Finance,48,4855,85.89276,Coursera,64.71701,4.153257
2090,Course_2090,Office Tools,14,1143,67.79691,Coursera,150.5777,4.4051065
2095,Course_2095,Business,78,3307,86.77832,Coursera,188.32114,3.2863278
2096,Course_2096,Programming,49,1367,90.850624,Coursera,16.238401,4.9458427
2100,Course_2100,Design,75,3623,56.006973,Coursera,168.24997,4.1679196
2103,Course_2103,Office Tools,46,4658,60.440186,Coursera,36.89037,4.0825415
2104,Course_2104,Design,79,3965,77.47203,Coursera,145.59506,3.740831
2114,Course_2114,Design,58,1809,97.030495,Coursera,136.8541,4.937614
2115,Course_2115,Finance,95,4867,82.80588,Coursera,186.04393,3.0534215
2120,Course_2120,Marketing,18,3053,52.613182,Coursera,144.51196,4.449142
2127,Course_2127,Programming,75,1672,81.17905,Coursera,170.5068,4.6029925
2129,Course_2129,Technology,50,2169,54.139225,Coursera,136.77325,4.34696
2131,Course_2131,Finance,40,2401,51.38374,Coursera,18.836864,4.942754
2148,Course_2148,Business,96,451,98.36586,Coursera,34.699814,4.9262915
2150,Course_2150,Office Tools,88,136,59.560505,Coursera,59.079033,3.7672892
2152,Course_2152,Office Tools,85,4964,86.074295,Coursera,82.3876,3.8239777
2158,Course_2158,Business,78,3250,73.28613,Coursera,32.425247,3.2895672
2159,Course_2159,Design,31,199,95.34782,Coursera,34.867065,3.5262852
2164,Course_2164,Finance,33,1873,74.88693,Coursera,81.198586,4.301643
2171,Course_2171,Business,96,1438,83.265594,Coursera,130.9944,3.9220014
2173,Course_2173,Finance,39,4897,59.9899,Coursera,89.23044,3.5546124
2175,Course_2175,Office Tools,70,232,95.54759,Coursera,193.63351,3.7290626
2178,Course_2178,AI,40,1076,88.34951,Coursera,23.322828,4.9819574
2179,Course_2179,AI,19,4273,66.89438,Coursera,182.20633,3.8410864
2184,Course_2184,AI,14,1882,57.751724,Coursera,16.237032,4.5128946
2190,Course_2190,Programming,13,1662,89.56965,Coursera,129.69614,4.7911143
2194,Course_2194,AI,98,483,73.21826,Coursera,138.0996,3.3720934
2203,Course_2203,Data Science,39,3911,59.62207,Coursera,195.49045,4.0565233
2213,Course_2213,Marketing,90,3377,84.27107,Coursera,123.75702,3.3335001
2216,Course_2216,Marketing,27,2370,85.07345,Coursera,35.129837,3.2527332
2218,Course_2218,Marketing,49,2205,54.77616,Coursera,58.510372,4.8927765
2219,Course_2219,Business,20,3862,64.78542,Coursera,15.091718,4.804014
2222,Course_2222,Business,98,3970,75.70849,Coursera,80.44044,3.0078413
2226,Course_2226,AI,71,4145,89.220474,Coursera,40.972454,3.374275
2228,Course_2228,Technology,10,2590,69.12916,Coursera,70.00829,4.153293
2229,Course_2229,Technology,97,3715,91.616356,Coursera,49.281822,4.9956584
2230,Course_2230,Office Tools,19,2375,86.69828,Coursera,196.439,4.4579654
2235,Course_2235,Data Science,76,3677,76.90058,Coursera,142.1619,4.4208093
2238,Course_2238,Design,69,1692,52.646404,Coursera,39.753494,3.2053702
2242,Course_2242,Business,13,1175,55.24752,Coursera,83.100235,4.279405
2245,Course_2245,Marketing,54,4842,80.82278,Coursera,137.57213,4.2638097
2246,Course_2246,Marketing,79,4018,74.65496,Coursera,123.7886,3.9334168
2250,Course_2250,Data Science,40,4176,78.273285,Coursera,128.93466,4.6617455
2252,Course_2252,Marketing,15,3529,96.92381,Coursera,62.130558,4.7649155
2256,Course_2256,Office Tools,60,2135,97.06164,Coursera,57.578266,3.642127
2262,Course_2262,Office Tools,74,921,56.698376,Coursera,41.6526,4.2436643
2271,Course_2271,AI,19,992,60.92857,Coursera,184.85277,4.4941998
2272,Course_2272,Data Science,90,4228,57.0327,Coursera,91.11981,3.8599544
2273,Course_2273,Finance,57,1510,66.700935,Coursera,75.2642,4.633685
2277,Course_2277,Finance,90,4234,51.667103,Coursera,86.20507,4.8346243
2279,Course_2279,Finance,16,122,99.14198,Coursera,141.19087,4.374102
2280,Course_2280,Design,70,1255,73.7956,Coursera,107.0499,3.1603398
2282,Course_2282,Programming,14,4240,88.99693,Coursera,166.09816,4.6829343
2283,Course_2283,AI,46,3539,95.00297,Coursera,72.515015,4.829178
2288,Course_2288,Data Science,90,3239,72.37941,Coursera,138.68687,3.9147694
2291,Course_2291,Technology,63,4924,93.28202,Coursera,127.840805,4.0952787
2294,Course_2294,Marketing,19,3776,73.5006,Coursera,196.4725,4.0420794
2296,Course_2296,Business,34,4420,70.414764,Coursera,174.99197,3.4242954
2303,Course_2303,Programming,37,443,88.59293,Coursera,191.12875,3.3096073
2306,Course_2306,Data Science,88,4715,50.48086,Coursera,198.56615,4.443613
2307,Course_2307,Finance,100,4129,64.42931,Coursera,66.27701,3.7230492
2312,Course_2312,Office Tools,90,3889,88.584045,Coursera,188.12236,4.2780123
2313,Course_2313,AI,66,145,66.505905,Coursera,91.07655,4.341303
2316,Course_2316,Business,88,2636,82.01359,Coursera,34.32169,3.1421704
2320,Course_2320,Programming,51,4733,70.82627,Coursera,121.52637,3.359538
2328,Course_2328,AI,70,4443,93.39144,Coursera,199.58934,3.020915
2342,Course_2342,Design,78,4392,72.99835,Coursera,87.99242,3.4752188
2351,Course_2351,Programming,70,4732,63.877945,Coursera,63.803196,3.8058922
2360,Course_2360,AI,76,1354,74.972435,Coursera,89.33828,3.3909802
2363,Course_2363,Finance,90,1121,89.337036,Coursera,48.702835,4.1740384
2369,Course_2369,AI,11,1999,72.75792,Coursera,57.58553,4.363645
2377,Course_2377,Technology,89,3250,66.92285,Coursera,13.189163,4.160364
2382,Course_2382,Data Science,26,807,50.45545,Coursera,59.524258,3.0950449
2386,Course_2386,Design,76,4809,77.3978,Coursera,32.894043,3.0952759
2390,Course_2390,Data Science,74,3974,62.724693,Coursera,118.11653,4.904639
2400,Course_2400,Technology,46,2571,71.29355,Coursera,52.63766,3.6553473
2402,Course_2402,Office Tools,78,2766,94.062515,Coursera,184.42792,3.997394
2414,Course_2414,Finance,28,1043,76.325455,Coursera,133.43306,4.2172966
2418,Course_2418,Finance,76,2993,64.78536,Coursera,64.86243,4.921322
2420,Course_2420,Technology,47,311,64.033554,Coursera,97.54523,3.884128
2433,Course_2433,Data Science,59,2641,60.57484,Coursera,150.1157,3.382772
2434,Course_2434,Office Tools,81,2426,65.15248,Coursera,59.205456,3.0439909
2438,Course_2438,Technology,41,1355,93.96019,Coursera,118.69604,4.85023
2448,Course_2448,Technology,42,3387,97.09875,Coursera,167.87733,3.951935
2452,Course_2452,Finance,30,3294,76.07208,Coursera,148.02827,3.0819874
2457,Course_2457,Technology,10,979,78.200455,Coursera,44.590954,3.822422
2460,Course_2460,Finance,52,3553,62.07475,Coursera,47.384476,3.4026053
2463,Course_2463,Office Tools,67,1472,66.3609,Coursera,82.12785,3.7801158
2467,Course_2467,Office Tools,54,3243,68.672295,Coursera,77.01813,3.2505589
2469,Course_2469,Marketing,97,815,99.696594,Coursera,95.52027,4.472639
2482,Course_2482,Data Science,23,2788,66.11296,Coursera,36.775913,3.9484012
2493,Course_2493,Business,99,3537,62.114662,Coursera,68.56821,4.417443
2501,Course_2501,AI,29,3383,69.58951,Coursera,34.133347,3.299348
2511,Course_2511,Office Tools,76,3638,55.21594,Coursera,34.122395,3.2301106
2521,Course_2521,Business,45,196,82.76661,Coursera,42.405018,4.345218
2528,Course_2528,Data Science,77,547,50.652008,Coursera,115.74471,4.322795
2530,Course_2530,Business,76,2370,89.63883,Coursera,30.453075,4.919573
2531,Course_2531,Finance,84,2064,70.68272,Coursera,62.50338,4.0452223
2536,Course_2536,Data Science,15,3146,54.435146,Coursera,67.05265,4.844076
2538,Course_2538,Finance,20,858,88.8884,Coursera,73.28636,4.5051384
2539,Course_2539,Design,29,932,52.55465,Coursera,66.44973,3.2643025
2551,Course_2551,Marketing,30,903,76.876045,Coursera,198.04616,4.504986
2555,Course_2555,AI,53,1704,78.15584,Coursera,198.28302,4.2636437
2557,Course_2557,Technology,28,2678,99.28814,Coursera,95.73737,3.2975988
2563,Course_2563,Technology,37,2097,75.947105,Coursera,129.469,4.7398086
2569,Course_2569,AI,65,3027,87.37446,Coursera,180.44337,3.0347073
2571,Course_2571,Finance,78,1618,96.05989,Coursera,16.25424,3.3076928
2573,Course_2573,Office Tools,39,3431,67.95078,Coursera,48.407944,4.053728
2579,Course_2579,AI,80,883,64.17595,Coursera,104.62256,4.3341117
2589,Course_2589,Technology,62,3110,79.11828,Coursera,46.41255,4.23101
2592,Course_2592,Data Science,37,3448,67.93749,Coursera,162.93022,3.6280982
2594,Course_2594,Design,38,858,67.265526,Coursera,132.23497,3.28956
2596,Course_2596,Office Tools,53,2137,53.262962,Coursera,54.85052,4.5602794
2597,Course_2597,AI,62,3232,97.18564,Coursera,75.69504,3.601015
2598,Course_2598,Finance,17,3644,72.156876,Coursera,56.40791,4.5397267
2600,Course_2600,Business,84,664,97.31931,Coursera,177.63715,4.824012
2601,Course_2601,Programming,93,2887,52.300102,Coursera,134.19417,3.1814713
2604,Course_2604,Programming,21,4768,70.36326,Coursera,71.29045,3.0846539
2615,Course_2615,Technology,79,3362,56.089043,Coursera,43.824978,3.9834924
2616,Course_2616,Business,56,3705,75.9402,Coursera,150.31325,4.7183337
2622,Course_2622,Finance,81,1766,53.46857,Coursera,136.31491,4.109935
2627,Course_2627,Technology,52,287,70.17657,Coursera,67.05284,4.703971
2631,Course_2631,Finance,67,415,82.60365,Coursera,125.89195,3.6182997
2634,Course_2634,Design,12,4498,64.152374,Coursera,74.73505,4.2414865
2638,Course_2638,Marketing,48,1792,92.404305,Coursera,179.51955,4.954936
2641,Course_2641,AI,58,636,56.27059,Coursera,162.46208,3.8038034
2647,Course_2647,Programming,47,1142,89.88171,Coursera,187.9471,3.986846
2648,Course_2648,Technology,43,882,66.130066,Coursera,13.779362,4.5774784
2649,Course_2649,Data Science,24,3270,93.12645,Coursera,199.55943,3.195853
2654,Course_2654,AI,54,4157,69.85643,Coursera,41.322178,3.8179257
2657,Course_2657,AI,45,641,61.787888,Coursera,186.50499,3.8008683
2658,Course_2658,AI,19,2525,84.259964,Coursera,62.673607,3.2780616
2662,Course_2662,Finance,41,4534,55.511955,Coursera,140.85649,3.810164
2663,Course_2663,Office Tools,51,4135,75.06981,Coursera,117.3396,3.3211398
2665,Course_2665,Marketing,56,4661,61.54778,Coursera,77.338,3.5910294
2671,Course_2671,Marketing,80,2593,50.200756,Coursera,144.89348,3.2817898
2677,Course_2677,Finance,49,3833,57.166096,Coursera,35.99606,4.4453616
2679,Course_2679,Finance,78,1814,80.5234,Coursera,168.36066,3.5319228
2681,Course_2681,Marketing,88,3544,54.80663,Coursera,161.58688,4.0034184
2685,Course_2685,Technology,98,4934,87.027016,Coursera,68.56141,3.1393657
2686,Course_2686,Finance,45,3971,97.26348,Coursera,85.52197,4.6280246
2688,Course_2688,Programming,75,2426,89.360405,Coursera,29.686583,3.2468004
2696,Course_2696,Marketing,49,1491,61.88022,Coursera,41.710613,4.997831
2699,Course_2699,Design,19,4519,51.51442,Coursera,114.16407,3.9327042
2700,Course_2700,Programming,26,2985,94.03071,Coursera,171.86418,3.5775626
2702,Course_2702,AI,82,4001,94.84564,Coursera,128.58728,4.829188
2705,Course_2705,Marketing,75,3239,72.68138,Coursera,110.57641,4.163527
2708,Course_2708,Business,13,2520,75.31931,Coursera,58.125153,4.572567
2710,Course_2710,Design,97,122,87.18539,Coursera,149.39883,4.13701
2712,Course_2712,Business,28,1226,86.59509,Coursera,157.17181,3.1775444
2725,Course_2725,Office Tools,85,4329,88.83367,Coursera,39.72871,4.1608186
2726,Course_2726,Data Science,79,1273,65.71551,Coursera,27.802715,3.9343157
2732,Course_2732,Office Tools,24,3526,70.77687,Coursera,197.9772,4.345457
2735,Course_2735,Data Science,84,507,77.35024,Coursera,79.124695,4.59977
2737,Course_2737,Marketing,81,2514,53.01756,Coursera,118.04557,4.370484
2738,Course_2738,Programming,39,2447,64.85458,Coursera,154.05133,4.5189233
2748,Course_2748,Technology,95,4784,58.8447,Coursera,121.282326,3.001021
2755,Course_2755,Marketing,61,3473,73.74161,Coursera,187.48944,3.856302
2765,Course_2765,Technology,18,3903,70.84252,Coursera,108.449234,4.687235
2777,Course_2777,Office Tools,84,3762,68.225204,Coursera,93.11708,3.1733606
2779,Course_2779,Office Tools,62,459,92.53597,Coursera,120.51912,4.8625546
2780,Course_2780,Programming,83,1479,81.327644,Coursera,103.31297,3.4808402
2783,Course_2783,Finance,49,156,71.28918,Coursera,198.83519,3.7290707
2787,Course_2787,Office Tools,40,4029,96.39964,Coursera,69.716805,3.6169355
2789,Course_2789,AI,91,1363,70.49594,Coursera,42.08159,3.2957072
2793,Course_2793,AI,88,598,92.87944,Coursera,144.99062,4.1012506
2800,Course_2800,Programming,30,1029,89.87355,Coursera,19.73106,3.9717114
2804,Course_2804,Data Science,40,688,56.795597,Coursera,42.372646,4.7727513
2807,Course_2807,Office Tools,26,4993,51.273827,Coursera,22.492264,4.3823986
2808,Course_2808,Technology,83,194,75.95098,Coursera,90.094215,4.087884
2815,Course_2815,Technology,93,4491,52.605244,Coursera,132.5288,3.5413554
2817,Course_2817,AI,79,2417,87.05743,Coursera,153.65987,4.707567
2818,Course_2818,Technology,42,3395,86.15958,Coursera,150.4383,4.307842
2826,Course_2826,Marketing,91,2684,77.90973,Coursera,157.93202,3.9053652
2829,Course_2829,Finance,24,761,83.06636,Coursera,41.939205,3.7883475
2834,Course_2834,Business,37,3027,51.98258,Coursera,152.25867,3.9552548
2837,Course_2837,Design,56,3169,62.704163,Coursera,48.901283,3.8098478
2838,Course_2838,Data Science,64,3790,51.697487,Coursera,64.39954,3.319197
2840,Course_2840,Office Tools,57,4643,74.753,Coursera,196.79645,3.0219057
2841,Course_2841,Marketing,16,1744,68.95487,Coursera,119.811165,3.1894693
2843,Course_2843,Finance,32,792,89.3372,Coursera,29.06728,3.5437899
2850,Course_2850,Finance,97,3289,50.36339,Coursera,54.5889,3.3513298
2855,Course_2855,Finance,17,4399,70.28956,Coursera,169.17021,3.5378923
2858,Course_2858,Programming,71,699,89.175865,Coursera,36.201427,4.2814565
2859,Course_2859,Technology,43,4568,63.183044,Coursera,64.20904,4.7899675
2864,Course_2864,Business,47,1502,57.819798,Coursera,114.65117,4.0294585
2870,Course_2870,Programming,66,3953,65.512566,Coursera,48.325466,4.0203958
2875,Course_2875,Business,87,4960,53.326237,Coursera,132.73917,3.5127127
2879,Course_2879,Business,35,3877,74.861565,Coursera,31.607132,4.211041
2881,Course_2881,Technology,41,3736,80.97205,Coursera,178.42606,3.0615578
2886,Course_2886,Finance,86,4294,87.87766,Coursera,87.589195,4.1869984
2888,Course_2888,Technology,35,4108,64.344284,Coursera,130.3812,4.961808
2890,Course_2890,Finance,69,235,56.710823,Coursera,43.326878,3.6517432
2893,Course_2893,AI,79,3594,71.25515,Coursera,75.489006,4.6888986
2897,Course_2897,Technology,24,1890,67.250534,Coursera,138.24577,4.698213
2898,Course_2898,Finance,69,4269,80.84111,Coursera,143.82974,3.9480457
2900,Course_2900,Marketing,85,4292,68.232,Coursera,44.383152,4.6376595
2903,Course_2903,Marketing,71,2305,65.366875,Coursera,11.69153,3.3782427
2904,Course_2904,AI,38,2600,99.35683,Coursera,29.18995,4.502148
2906,Course_2906,Marketing,45,124,68.62649,Coursera,151.61748,3.5062351
2907,Course_2907,Marketing,68,4146,66.73625,Coursera,63.93486,4.879668
2909,Course_2909,Design,54,1435,53.678806,Coursera,71.04258,3.9563317
2914,Course_2914,Finance,67,3597,86.93626,Coursera,124.246216,4.9631634
2916,Course_2916,Finance,45,2168,53.244358,Coursera,197.01498,3.1823285
2920,Course_2920,Programming,55,271,88.592636,Coursera,30.425016,4.2084365
2925,Course_2925,Finance,91,930,63.6042,Coursera,148.51945,3.7370327
2929,Course_2929,Office Tools,53,2788,79.91147,Coursera,143.42201,3.168357
2935,Course_2935,Technology,63,4092,87.50342,Coursera,26.88667,4.8515224
2936,Course_2936,Business,32,4916,70.62833,Coursera,144.95508,3.603769
2937,Course_2937,AI,60,618,79.10835,Coursera,167.80357,3.1985843
2943,Course_2943,AI,90,474,89.51233,Coursera,125.835434,3.0730977
2959,Course_2959,Finance,63,598,63.40222,Coursera,77.39512,4.5169363
2961,Course_2961,Business,26,913,61.989563,Coursera,181.29356,4.936365
2962,Course_2962,Business,20,1278,62.327377,Coursera,28.549368,4.180159
2973,Course_2973,Programming,29,3118,67.27223,Coursera,135.34349,3.3468187
2976,Course_2976,Technology,100,4017,93.03526,Coursera,14.168964,3.924452
2977,Course_2977,Office Tools,89,1122,66.580215,Coursera,138.75183,4.1551294
2978,Course_2978,Design,28,1734,64.51477,Coursera,76.89838,4.2027974
2980,Course_2980,Office Tools,58,1058,59.107033,Coursera,66.03178,4.4880276
2982,Course_2982,Finance,54,3771,78.810585,Coursera,73.54347,3.7910185
2984,Course_2984,AI,31,4156,54.848606,Coursera,144.47733,4.7882586
2989,Course_2989,Programming,35,1039,61.098164,Coursera,162.66814,3.1542506
2994,Course_2994,Technology,65,2516,66.50352,Coursera,151.57631,3.244471
2995,Course_2995,Data Science,65,3293,61.187107,Coursera,178.04077,4.7496157
2996,Course_2996,Office Tools,57,1450,75.3821,Coursera,14.5337305,3.013164
2997,Course_2997,Data Science,47,4576,81.87147,Coursera,147.74916,3.6189344
3009,Course_3009,Data Science,12,4342,55.911446,Coursera,141.41191,4.0457044
3012,Course_3012,Design,10,241,97.48183,Coursera,33.53165,4.321665
3021,Course_3021,Technology,94,4943,69.64822,Coursera,57.887268,3.6034806
3025,Course_3025,AI,42,1621,98.19422,Coursera,95.70649,4.8922844
3028,Course_3028,Programming,28,3764,94.481346,Coursera,174.83727,4.2965465
3036,Course_3036,Marketing,84,2820,87.7176,Coursera,150.0636,4.6513658
3037,Course_3037,AI,24,1201,70.26971,Coursera,131.56842,3.717791
3038,Course_3038,Finance,36,1047,74.105995,Coursera,111.34133,4.0236955
3044,Course_3044,Data Science,32,4042,53.561707,Coursera,78.33374,3.500343
3045,Course_3045,Office Tools,81,3396,85.62974,Coursera,81.8708,3.5966227
3047,Course_3047,Business,60,896,52.0341,Coursera,91.929825,3.3268924
3052,Course_3052,AI,34,1391,55.237633,Coursera,11.478637,3.519281
