reviews,reviewers,date_reviews,rating,course_id
Loved the course. Best course to learn Python data structure.,By Anushka A,"Oct 10, 2018",5,python-data
"It's very detailed, interesting and comprehensive. Thank you!",By Viktoryia K,"Sep 19, 2018",5,python-data
"Very good instoduction, excellent lecturer and clear material",By Kalle H,"Jun 27, 2018",5,python-data
Good content + Nice lecturer + Clear video = Wonderful  Class,By Jifan Z,"Apr 26, 2018",5,python-data
Great course! Congratulations to the Professor and the staff.,By Thammiris M E H,"Apr 18, 2018",5,python-data
"Great. Very concise, well explained and with great exercises.",By Maxwell S d C,"Feb 27, 2018",5,python-data
The course is really well organized and easy to understand :),By Robert K,"Feb 26, 2018",5,python-data
this course is very nice. Easy to understand and very helpful,By liujianfeng,"Jan 09, 2018",5,python-data
"It was clear, it was interesting and playfull :) I recommend",By Biloklokova Y,"Dec 30, 2018",5,python-data
i am learning in this certification data structure of python ,By MALE S P,"Dec 26, 2018",5,python-data
"Best course , Best instructor and Best platform The Coursera",By jawwad a,"Nov 03, 2018",5,python-data
Just amazing course i will recommend it to everyone i know .,By Harsh V,"Aug 20, 2018",5,python-data
Great class!  Professor Severence makes learning Python fun!,By Eva A,"Feb 19, 2018",5,python-data
"awesome course, covers almost all basic and necessary topics",By Jay P,"Jan 24, 2018",5,python-data
its awesome and fun plus it helps in competitive coding too,By KISLAY K D,"Dec 19, 2018",5,python-data
Very good class.  Allow anyone to learn at their own speed.,By Sherman s,"Nov 11, 2018",5,python-data
you'll start to really get into python specific stuff here! ,By John D H,"Oct 19, 2018",5,python-data
you just can't get a better course of python than this one.,By Harshit K S,"Oct 17, 2018",5,python-data
This is an amazing course. Thanks Dr. Chuck for the course.,By Sabbir H,"Jul 12, 2018",5,python-data
"Wow, now I know a lot of Python data structure :) Thank You",By Rohit B,"Jul 08, 2018",5,python-data
It was amazing. I have to make a coming out: I love Python!,By Sergei V,"Jul 07, 2018",5,python-data
nice beginners' course for Python enthusiasts and learners.,By Raunak S,"Jun 24, 2018",5,python-data
excellent overview of list and dictionnary data structures!,By Cedric B,"Jun 13, 2018",5,python-data
"Seriously, what can I say?  I'm just straight up impressed.  ",By Raymond S,"Feb 12, 2018",5,python-data
Excellent Course with a great pace and amazing instructor!,By Roderick S,"Dec 27, 2018",5,python-data
Perfect to get an understanding of structures in Python :),By Jose P H,"Dec 24, 2018",5,python-data
What to say.. Great.. Marvelous.. step by step.. perfect.. ,By Deleted A,"Nov 26, 2018",5,python-data
Easy and friendly to users who just start to learn python.,By Frank Z,"Nov 12, 2018",5,python-data
"Dr Chuck is awesome! Love learning Python, thanks Coursera",By Diego R C,"Nov 07, 2018",5,python-data
Very good lectures and interesting but efficient homework!,By Yue Y,"Jul 29, 2018",5,python-data
Awesome course. Excellent material. Dr. Severus is a hoot.,By Nicholas H,"Jun 25, 2018",5,python-data
Dr. Chuck did a great job reawakening my passion to learn.,By Bruno M F,"Apr 26, 2018",5,python-data
Wonderful course with detail instructions and assignments.,By BINH T D,"Apr 05, 2018",5,python-data
Excellent looking forward for some more Python courses...,By Nishant S,"Oct 21, 2018",5,python-data
A good course. Do over and over though. Not a speed test. ,By Andre H,"Sep 28, 2018",5,python-data
cleared my concepts on basics of data structure in python,By Shubham K,"Aug 06, 2018",5,python-data
Excellent tutorials and Classes by Sir Charles Severance.,By Sudipto G,"Jun 25, 2018",5,python-data
Very good course for beginner to understand the concepts.,By Rahul G,"Apr 12, 2018",5,python-data
Excellent course. Easy to understand and some fun course.,By Ashar H,"Jan 16, 2018",5,python-data
"I learned a lot. I wish there were more problems, though",By Jeremiah S,"Dec 03, 2018",5,python-data
It was a nice experience to learn python with Dr. Chuck.,By Akansha S,"Sep 17, 2018",5,python-data
"Great course, easy to follow with lots of great examples",By Khaled J,"Jul 27, 2018",5,python-data
nice lecture but the homework should be more challenging,By Hongyu Z,"Jun 30, 2018",5,python-data
"Thank you, professor! You make the Python easy to learn.",By Yu W C,"Jun 21, 2018",5,python-data
Very helpful! I have found it very interesting and funny,By Ernar Z,"Jun 10, 2018",5,python-data
It's a very great opportunity for being part of coursera,By Kolle A K,"Jun 10, 2018",5,python-data
This course was also very good like the previous course. ,By Akihiro S,"Jun 04, 2018",5,python-data
Best class I have ever taken in regards to programming!!,By ilia,"Apr 15, 2018",5,python-data
Excellent course... Recommended for beginners like me :),By Adeel M,"Mar 22, 2018",5,python-data
Very instructive. I am enjoying these classes very much.,By Andrew N,"Feb 05, 2018",5,python-data
"Great class. Charles is a great instructor, good pacing.",By Matthew A,"Jan 18, 2018",5,python-data
Easy to pick up. I think it's pretty appropriate for me.,By Meng L,"Jan 13, 2018",5,python-data
gives the best opportunity to understand the data types,By Piyush A,"Oct 28, 2018",5,python-data
Great help with my understanding for Python Programming,By Jiayuan Z,"Oct 21, 2018",5,python-data
It was a good time to learn about the basics of Python.,By LIM G,"Jul 29, 2018",5,python-data
As the previous one the topics are very well explained.,By Omar A,"Jun 02, 2018",5,python-data
A course which makes you understand the subject easily.,By Gaurav S,"May 25, 2018",5,python-data
Excellent course to learn about Python Data Structures!,By Magesh M,"Apr 23, 2018",5,python-data
It was really great. Video about graduation is awesome.,By Ruslan K,"Jan 13, 2018",5,python-data
Exclente contenido y calidad. Totalmente recomendable!,By Agustín H A,"Nov 24, 2018",5,python-data
  Learning a new Skill Python helps in my Career growth. ,By Kannegunda M K ,"Oct 02, 2018",5,python-data
Very Comprehensive course on data structures in python,By Rohan M,"Jul 30, 2018",5,python-data
Super great course! love the structure of this course.,By Zhu T,"Jun 28, 2018",5,python-data
Very well structured course!Good for python beginners.,By Ahmed E,"Jun 10, 2018",5,python-data
Very nice lecture to understand python data structures,By Junghak A,"May 12, 2018",5,python-data
a very detailed explanation that is easy to understand,By Garry L,"Feb 12, 2018",5,python-data
"Dr Chuck Is great, wish he could also come to India!!",By Megha M,"Jul 24, 2018",5,python-data
Nice one!Thanks to Professor who is very motivating!!,By Poornima M,"Jul 15, 2018",5,python-data
"Totally understand list, dictionary, tuples and other",By Nilesh B,"Jul 13, 2018",5,python-data
Very informative and very well structured. I like it.,By 张悦康,"Jul 12, 2018",5,python-data
Charles Severance is the best in best. Thank you sir.,By Narendra H M,"Jun 19, 2018",5,python-data
Great course.  Thank you for providing so much value.  ,By Ozel S,"Mar 07, 2018",5,python-data
Very good information and organization of this course ,By Melany B,"Feb 18, 2018",5,python-data
very intuitive and the makes programming easy and fun,By Rahul A,"Feb 01, 2018",5,python-data
Impressive!! Really getting more and more interesting,By Shuning,"Jan 28, 2018",5,python-data
"nice joruney and happy experience,you will like too.",By 邓华平,"Dec 25, 2018",5,python-data
"GREAT COURSE, very detail and great discussion board",By Gary C,"Oct 03, 2018",5,python-data
It is a very useful and a little challenging class !,By Li C,"Aug 29, 2018",5,python-data
Great learning Python data structures with Dr Chuck!,By Bibhu P,"Jul 23, 2018",5,python-data
"Great course, wonderful and enthusiastic instructor. ",By Pratima G,"May 17, 2018",5,python-data
Great course and continuation from the first series.,By Devon D,"May 05, 2018",5,python-data
very nice course! I will refer to all of my friends!,By xueye h,"Apr 09, 2018",5,python-data
"Clear, concise, considerate, with inspiring ""Bonus"".",By Elaina X Y,"Mar 06, 2018",5,python-data
Excellent course covering file io & data structures.,By REJITH R K,"Jan 30, 2018",5,python-data
"Excellent course to beginner, although can be tough.",By Zhendong Z,"Jan 24, 2018",5,python-data
Dr. Chuck is amazing. I highly recommend this course,By David S J,"Jan 23, 2018",5,python-data
Helps me a lot to continue my learning python.Thanks,By Rakesh K,"Jan 13, 2018",5,python-data
"The very best of Python. Thanks so much, Dr. Chuck!",By Avinav S,"Dec 26, 2018",5,python-data
Really The best Course to understand data structure ,By maboseteit,"Nov 18, 2018",5,python-data
Very good designed for getting started with python.,By Anshul A,"Sep 18, 2018",5,python-data
Excellent course! Thank's to Dr. Chuck from Russia!,By Марчевский В Д,"Aug 16, 2018",5,python-data
Amazing course. Very enjoy full. Learning made fun.,By Harjot S,"Aug 01, 2018",5,python-data
friendly to new learners. Thanks a lot to lecturer!,By Chen Y,"Jun 08, 2018",5,python-data
Good introduction to a potentially difficult topic.,By Nicholas K,"Apr 07, 2018",5,python-data
"Great course, great instructor. Good job Dr. Chuck!",By Drummer M,"Apr 06, 2018",5,python-data
super extraordinary of arranging syllabus contents,By G K R,"Oct 25, 2018",5,python-data
Very well structured course along with assignments,By Bhushan B,"Sep 07, 2018",5,python-data
Very clear explanation and link to the real usage. ,By patarida,"Aug 23, 2018",5,python-data
Excellent course. Dr. Chuck does an excellent job.,By Brian M,"Jun 19, 2018",5,python-data
Super easy to navigate and I loved the instructor! ,By Andrew B,"Jun 04, 2018",5,python-data
It was a really interesting and enjoyable course .,By Ali I,"May 18, 2018",5,python-data
amazing work . your course helped me a lot!!!!!...,By Bhumika K,"Mar 11, 2018",5,python-data
best course to start data structures with python 3,By Vishal T,"Jan 15, 2018",5,python-data
Great course. Completed it in less than 24 hours.,By Paul L,"Dec 26, 2018",5,python-data
I enjoy this course and love this teaching style.,By Jia S,"Oct 06, 2018",5,python-data
nice format of learning from online course simply,By Chavali S,"Sep 18, 2018",5,python-data
The best course to learn 'how to play with data'!,By Ali N H,"Sep 08, 2018",5,python-data
Very good introduction for python data structure. ,By Yue J,"Jul 22, 2018",5,python-data
Very straightforvard and gived good Python basis.,By Irina K,"Jul 10, 2018",5,python-data
Brilliant! I couldn't thank the Professor enough.,By Apurv G,"Jun 13, 2018",5,python-data
It is a good course. The instructor teaches well.,By Aditya V,"Jun 11, 2018",5,python-data
Excellent for begginers and initiates. Cool stuff,By Eugenio F M P,"Mar 09, 2018",5,python-data
Excellent Training by our Python Guru Dr. Chuck!,By Jagannath T,"Dec 11, 2018",5,python-data
"It was an amazing experience, thank you Charles!",By Johann J,"Oct 12, 2018",5,python-data
"Very easy to understand, definately reccomended.",By Piet B,"Sep 26, 2018",5,python-data
Dr. Chuck is my Hero. A Very well taught course.,By Vishal V,"Sep 01, 2018",5,python-data
That course is just awesome for Python beginners,By Aleksandr N,"Aug 01, 2018",5,python-data
"Excellent course, great instructor and materials",By Fernando V,"Jul 20, 2018",5,python-data
It is an excellent course and I like studying it,By Shi X,"May 06, 2018",5,python-data
It is very helpful course. I  have learned a lot ,By Aleksandra G,"Apr 16, 2018",5,python-data
loved this class! challenging and informative!!!,By Luke P,"Apr 08, 2018",5,python-data
"amazing course, Chuck makes this look very easy!",By Anushavan H,"Mar 16, 2018",5,python-data
Great course for begginers to start using python,By Dmitry M,"Mar 13, 2018",5,python-data
Very helpful in easy understanding of the pyhton,By MATURI V,"Feb 10, 2018",5,python-data
Awesommmmmmme CourseBig Thanks for our professor,By Mohamad S A,"Feb 05, 2018",5,python-data
Excellent way of learning and Excellent teaching,By Aswani K A,"Feb 01, 2018",5,python-data
The best lecturer and material. I really enjoyed ,By Fazluddin F,"Jan 21, 2018",5,python-data
AWESOME COURSE EASY TO LEARN  VERY EASY ENGLISH,By Siddhant J,"Oct 21, 2018",5,python-data
Another excellent course! I keep learning more!,By Vincent R,"Aug 18, 2018",5,python-data
Really good course for a new one in programming,By Popov A N,"Aug 13, 2018",5,python-data
"Excellent course, well paced and great content.",By Luis M,"Jul 31, 2018",5,python-data
"Really enjoyable, well taught and useful course",By Lucienne J M,"Jul 07, 2018",5,python-data
"it is a great class,thanks teacher,thanks a lot",By 王子乾,"Jun 06, 2018",5,python-data
Amazing courses! Thank you Professor Severance!,By Hanle H,"May 23, 2018",5,python-data
"thank you Dr.Chuck, this course is fun and easy",By 黄昱森,"Feb 13, 2018",5,python-data
Clear instructions and effective work assigned.,By Fengyi X,"Jan 08, 2018",5,python-data
Easily understandable... Thanks to coursera...,By Nandakumar P,"Dec 12, 2018",5,python-data
i just love the way he taught us !Thanks sir !,By Amit M,"Oct 31, 2018",5,python-data
Learnt a lot more than what my college teaches,By Amit K,"Oct 01, 2018",5,python-data
Brilliant course . Made easy by Prof. Chuck :),By Prayag S,"May 24, 2018",5,python-data
I love this course.  The Professor is awesome!,By Deleted A,"Apr 21, 2018",5,python-data
"Very practical, logical and well paced course. ",By Maciej W,"Mar 15, 2018",5,python-data
"Amazing quality and very informative, love it!",By Wenhao Y,"Jan 02, 2018",5,python-data
This course made me fall in love with coding!,By Emily M U,"Jul 13, 2018",5,python-data
The professor is very nice.Thank you so much!,By Xiaoxiao,"Jul 09, 2018",5,python-data
Another excellent Python course with Dr Chuck ,By Ricardo C,"Apr 01, 2018",5,python-data
Great instructor and syllabus for beginners ! ,By Sugandha S,"Jan 08, 2018",5,python-data
Very informative course for python beginners,By Panasyuk V A ,"Dec 30, 2018",5,python-data
One of the best courses availble in coursera,By Anmol G,"Dec 27, 2018",5,python-data
"Very clear, informative, nice and enjoyable.",By Yasser W,"Dec 05, 2018",5,python-data
Great instructor and very organized content. ,By Darnley F,"Dec 04, 2018",5,python-data
starts to get a bit difficultbut still great,By Alex G,"Dec 01, 2018",5,python-data
Great course to start learning about Python!,By Zhang Q,"Nov 06, 2018",5,python-data
Great follow-up course.  Highly recommended.,By Cathy C d D C,"Oct 03, 2018",5,python-data
This is another great course from Dr. Chuck!,By Heather H,"Aug 31, 2018",5,python-data
Exceptional Professor Charles love you :) <3,By Jan A S,"Aug 22, 2018",5,python-data
Awesome course. Dr Chuck u r a great mentor! ,By Neeti,"Jun 07, 2018",5,python-data
Very useful and helpful. Easy to understand.,By YUANQIU Z,"Jun 05, 2018",5,python-data
It's good to have Dr.chuck as an instructor,By Yeshwanth K,"Dec 21, 2018",5,python-data
Part of a great introduction for the layman,By Alexander P L,"Jul 23, 2018",5,python-data
The exercise is a little tricky but gainful,By Handa S,"Jul 11, 2018",5,python-data
wonderful course. I was challenged so much!,By Steven N,"Jun 01, 2018",5,python-data
Excellent place to learn python with fun !!,By kamrun n,"May 27, 2018",5,python-data
very good! It is really a wonderful class!,By cyc,"Nov 17, 2018",5,python-data
It is excellent training class. Thank you!,By Nariman I,"Nov 01, 2018",5,python-data
Very important information! Great teacher!,By Полещук Е А,"Oct 16, 2018",5,python-data
Really nice course and very good lecturer.,By Roman K,"Oct 07, 2018",5,python-data
Fantastically well structured and defiant!,By Rui S C,"Jul 19, 2018",5,python-data
The instruction is very clear and helpful!,By Jiu-Shang Y,"Jun 19, 2018",5,python-data
it well help me to become a good programer,By Putchakayala P,"May 26, 2018",5,python-data
Best course and very useful for beginners.,By Raghav G,"Apr 19, 2018",5,python-data
perfect instructing ! thank you very much!,By Yoav H L,"Apr 06, 2018",5,python-data
this course is very helpfull for me.......,By Abhishek C,"Mar 06, 2018",5,python-data
A bit more difficult than the first class.,By Anton S,"Jan 21, 2018",5,python-data
"wonderful course, prof is highly engaging",By Wang M L,"Dec 24, 2018",5,python-data
"very informative, well tought, enjoyed it",By Peter,"Nov 04, 2018",5,python-data
"Outstanding course! Thank you, Dr. Chuck!",By Konstantin T,"Oct 14, 2018",5,python-data
"Brilliant course, very smoothly explained",By Sajag M,"Sep 08, 2018",5,python-data
"Dr. Chuck, I love your way of teaching :)",By Vellalacheruvu V S A K,"Sep 03, 2018",5,python-data
good source to learn further about python,By Anna W,"Aug 07, 2018",5,python-data
"Excellent, very understandable and useful",By Nelly M ,"Jun 28, 2018",5,python-data
It's a really good introduction to python,By Vignesh,"May 19, 2018",5,python-data
Great course and even greater instructor!,By Shanquala M P,"May 09, 2018",5,python-data
just do not forgot about persian subtitle,By Ali k,"Mar 17, 2018",5,python-data
Dr. Chuck is awesome! I am very grateful!,By Samuel J,"Mar 09, 2018",5,python-data
You really start to connect the dots here,By Melanie M,"Mar 08, 2018",5,python-data
"Todo muy bien explicado, excelente curso",By Elisa A R,"Dec 07, 2018",5,python-data
challenging but manageable and worth it! ,By Lu T,"Nov 28, 2018",5,python-data
Great way to start understanding Python.,By Kapil J,"Nov 09, 2018",5,python-data
Great programming courses for beginners!,By lukeli8416,"Oct 25, 2018",5,python-data
very useful! The professor is very nice!,By Una w,"Sep 09, 2018",5,python-data
Easy to follow and very well structured.,By Harsha W,"Sep 03, 2018",5,python-data
Awesome teaching by Dr. Chuck as always!,By Ardeshir G,"Jun 07, 2018",5,python-data
Great course!!!!!!!!! Plus great faculty,By Jaykumar T,"May 26, 2018",5,python-data
Brilliant course for python introduction,By Mathaholic,"Apr 14, 2018",5,python-data
really good. basic structures is shown.,By 崔君晓,"Oct 19, 2018",5,python-data
A really good and comprehensive course!,By Inna S,"Jul 24, 2018",5,python-data
Very nice lecture by a good teacher ;-),By Valentin Q,"Apr 18, 2018",5,python-data
"Thank you for your teaching,Dr.Charles.",By 高子宸,"Apr 10, 2018",5,python-data
"easy to understand, thank you professor",By Ying Z,"Mar 04, 2018",5,python-data
Excellent course ...Thank you so much !,By Andre N,"Feb 21, 2018",5,python-data
I have learnt lots form this course. Th,By Chayan K S,"Jan 24, 2018",5,python-data
"AWESOME！！！GREAT PROFESSOR, THANK YOU D",By Shawn,"Dec 19, 2018",5,python-data
Very well structured. Great instructor ,By Kangwoon K,"Nov 09, 2018",5,python-data
Amazing videos and wonderful lecturer!,By Letícia B B C,"Oct 11, 2018",5,python-data
Excellent course for Python beginners.,By SHUBHAM G,"Sep 20, 2018",5,python-data
excellent course for beginners. Thanks ,By Emma,"Jul 30, 2018",5,python-data
Awesome class.  I highly recommend it.,By Jamil S,"Jun 03, 2018",5,python-data
  Great introduction for Python newbies.   ,By Jaepil L,"Mar 05, 2018",5,python-data
really good course to clear the basics,By Anirudh Y,"Feb 06, 2018",5,python-data
One of the best MOOC that I ever have.,By 闫超,"Feb 02, 2018",5,python-data
"It is cool,and I love it！！！！！！！！！！！！！！",By 蒋佳朕,"Jan 19, 2018",5,python-data
"very clear explanation, nice teaching!",By Steven L,"Jan 09, 2018",5,python-data
Great learning experience. Addictive!,By Lukasz R,"Dec 28, 2018",5,python-data
great course!great Professor Charles!,By Manlio G M G,"Oct 28, 2018",5,python-data
I Really Enjoy this course with chunk,By MUKESH K,"Jul 21, 2018",5,python-data
"Great course, I'm a big fan of Chuck.",By Jack K,"Jul 02, 2018",5,python-data
nice explanation with direct to point ,By Sri K,"Jan 30, 2018",5,python-data
very good and interesting course :-),By Tarek M,"Oct 16, 2018",5,python-data
A very useful and illuminating class,By Weiji W,"Oct 16, 2018",5,python-data
Good one to start Python programming,By Venkatesha T R,"Aug 29, 2018",5,python-data
"As usual, Dr. Chuck is just amazing!",By Shubham T,"Aug 06, 2018",5,python-data
great materials for python learning!,By Yimin Y,"May 10, 2018",5,python-data
Really liked the materials provided.,By Ziyad A,"May 02, 2018",5,python-data
Excellent one as the first training!,By Vitalii U,"Apr 22, 2018",5,python-data
Dr. Chuck is the best! Great course.,By Marcos B,"Jan 30, 2018",5,python-data
wow !!!!!!! what a great experience,By Abhishek G,"Nov 18, 2018",5,python-data
A difficult thing in an easy way...,By Mohammad H,"Oct 20, 2018",5,python-data
lovely course and lovely professor!,By 陈浩然,"Oct 08, 2018",5,python-data
Nice course for beginners in python,By Mehul A,"Aug 24, 2018",5,python-data
This is the best online class ever!,By Junjie F,"Aug 15, 2018",5,python-data
Really interesting & useful!!!!!!!!,By Yayi X,"Jul 24, 2018",5,python-data
Very challenging. I almost gave up!,By Redelyn B,"Jul 16, 2018",5,python-data
Very helpful and impressive course.,By Tonmoy K S,"Jul 10, 2018",5,python-data
Very informative for the beginners.,By DEBJANI B,"Jun 24, 2018",5,python-data
very nice course. good explanations,By Felipe R,"Jun 21, 2018",5,python-data
i learnt many basics in this course,By Tetala V V R,"Jun 12, 2018",5,python-data
Enjoyed the course. Thanks a lot...,By Sandeep P J,"Mar 04, 2018",5,python-data
Extremely useful and clear concept.,By Rohit T G,"Feb 11, 2018",5,python-data
great teacher and interesting class,By Yimin Y,"Jan 28, 2018",5,python-data
"Awesome course, highly recommended",By Victor N G A,"Dec 15, 2018",5,python-data
"All good, I will go on with part 3",By SONG Z,"Dec 06, 2018",5,python-data
I thoroughly enjoyed the course:-),By Manikanta V,"Nov 25, 2018",5,python-data
"Great homework  system, I like it.",By Bilal Y,"Oct 24, 2018",5,python-data
Pretty Awesome!! Chuck is the best,By Sahaj K,"Oct 15, 2018",5,python-data
Thankyou for such a good course :),By Sanyam G,"Jul 03, 2018",5,python-data
learn the basics of data structure,By Haoran,"May 16, 2018",5,python-data
    Excellent course and instructor...    ,By Bhagvat,"Mar 08, 2018",5,python-data
Very complete course. I loved it !,By Fanny K,"Feb 26, 2018",5,python-data
Dr. Chuck is an excellent teacher! ,By Bhargavi A,"Feb 19, 2018",5,python-data
Fun course and very informational!,By Ian S,"Feb 16, 2018",5,python-data
"

excellent course 100% recommended  ",By Gabriel A O ,"Nov 02, 2018",5,python-data
I am learning a lot and I love it,By Jacktone O,"Sep 22, 2018",5,python-data
pretty good intro to python stuff,By Nikhil R,"Sep 12, 2018",5,python-data
Great Course!  Extremely helpful!,By Cody B,"Jul 30, 2018",5,python-data
"Great course, easy to understand!",By Tong,"Jul 09, 2018",5,python-data
Outstanding!! Loved this Course!!,By Paul L,"Feb 05, 2018",5,python-data
great confidence building course. ,By Chris W,"Jan 01, 2018",5,python-data
Best Course I have ever attended,By SHRESTHA K,"Nov 25, 2018",5,python-data
"So far so good, Chuck is a hero.",By Bram B,"Oct 06, 2018",5,python-data
Great course! Easy to understand,By Ming C,"Sep 19, 2018",5,python-data
Thank you for interesting course,By Ngo D Q,"Aug 10, 2018",5,python-data
"great course, loved everything ! ",By Tatiana B,"Jul 27, 2018",5,python-data
Another great course by Dr Chuck,By Tomas G S,"Jun 17, 2018",5,python-data
Tutor makes these concepts easy.,By Yaseen H,"Jun 02, 2018",5,python-data
Good understanding and effective,By Pratyush K J,"May 03, 2018",5,python-data
Very quick but very informative.,By Mattheus V,"Mar 17, 2018",5,python-data
HAPPY WITH THIS COURSE ENTIRELY.,By Ganapathi r,"Feb 15, 2018",5,python-data
Very helpful and well explained,By Angel T G,"Oct 27, 2018",5,python-data
Grrrrrrrreat course! Thank you!,By Zhengyuan X,"Jul 13, 2018",5,python-data
"amazing course,very good course",By Rajesh K,"Jul 06, 2018",5,python-data
well explained. well organized.,By Sachith B V,"Jun 15, 2018",5,python-data
Best course for learning python,By EDWIN B,"Apr 19, 2018",5,python-data
This course is pretty easy to u,By Maian Z,"Mar 05, 2018",5,python-data
Excellent course well explained,By Jorge M,"Mar 02, 2018",5,python-data
This course is extraordinary .,By Abuzar S,"Dec 16, 2018",5,python-data
"great course, very well taught ",By David B,"Dec 02, 2018",5,python-data
great coure and well explained,By Zenine A M,"Sep 24, 2018",5,python-data
very nice!!! Really useful !!!,By chen z,"Aug 25, 2018",5,python-data
very-very nice study materials,By VIKASH K C,"Aug 13, 2018",5,python-data
Awesome course. Enjoyed a lot. ,By Pradnya P,"Aug 01, 2018",5,python-data
nice explanation with examples,By karella s,"Jul 17, 2018",5,python-data
Loved each and every sections.,By Pratima G,"Jul 12, 2018",5,python-data
hope it could be helpful to me,By Zhang H,"Jun 03, 2018",5,python-data
excellent course for beginners,By Shubham D,"Apr 10, 2018",5,python-data
very good for python beginner.,By Senquan C,"Feb 27, 2018",5,python-data
"Great course, enjoyed it a lot",By Iftach A,"Feb 20, 2018",5,python-data
Dr.Chuck is the best teacher! ,By Irina I,"Dec 20, 2018",5,python-data
Great course! Really helping!,By 王梦媛,"Sep 15, 2018",5,python-data
easy and interesting to learn,By Lei Z,"Aug 19, 2018",5,python-data
"Great course , easy to follow ",By Shiv B,"Jul 28, 2018",5,python-data
Very good and clean teaching.,By sai t,"Jul 25, 2018",5,python-data
Dr. Chuck made it easy to go.,By Charu S,"Jul 03, 2018",5,python-data
Amazing course for beginners!,By Rafael E A,"Jun 14, 2018",5,python-data
outstanding(on basic level!!),By Shashank S S,"May 23, 2018",5,python-data
Good courses and good teacher,By Antoine L B,"Apr 22, 2018",5,python-data
This is a really good course!,By Gloria G,"Apr 12, 2018",5,python-data
verz good step by step course,By Utz W,"Mar 26, 2018",5,python-data
Greatest Python lectures ever,By Kim y c,"Mar 14, 2018",5,python-data
A yet another awesome course.,By Yash T,"Mar 08, 2018",5,python-data
Outstanding lectures by Chuck,By Ryan W,"Jan 04, 2018",5,python-data
very good！ highly recommend！,By 陈嘉琪,"Dec 12, 2018",5,python-data
Very easy to follow and fun!,By charuleelaa v,"Dec 05, 2018",5,python-data
Good assignments and quizzes,By elnino,"Jul 26, 2018",5,python-data
I Like this course very much,By Anuj P,"Jul 22, 2018",5,python-data
Professor is very inspiring.,By HAIYUN T,"Jun 13, 2018",5,python-data
Very useful for beginners...,By Rahul T,"Jun 06, 2018",5,python-data
very satisfied with the pace,By Jiahui L,"Jun 03, 2018",5,python-data
"Great course, learning a lot",By Jens Z,"May 25, 2018",5,python-data
great course!! Well taught!!,By Christopher H,"Mar 15, 2018",5,python-data
Perfect course for beginners,By Paryag  M,"Mar 13, 2018",5,python-data
Great course! well organized,By ANNA B,"Feb 11, 2018",5,python-data
"Gained new things,Thank you!",By PATAN A A K,"Feb 10, 2018",5,python-data
"Dr. Chuck is amazing, superb",By Iñigo R,"Feb 03, 2018",5,python-data
Great course! Thanks a lot !,By Yoe,"Jan 17, 2018",5,python-data
Better than previous course,By Abhishek R D,"Nov 13, 2018",5,python-data
Great course for a beginner,By Sunil S P,"Sep 27, 2018",5,python-data
Need more practice exercise,By Pranay N,"Aug 31, 2018",5,python-data
This course was verry good!,By Ruben v d L,"Jul 13, 2018",5,python-data
Another great Python class!,By Christopher V,"Jun 16, 2018",5,python-data
Great course! Def recommend,By Anne K,"May 15, 2018",5,python-data
meet you next course~ Chuck,By Jiayi L,"Mar 31, 2018",5,python-data
This course is well explain ,By LORENZO A L Q,"Feb 20, 2018",5,python-data
Beginner friendly course .,By Md. M R B,"Sep 08, 2018",5,python-data
"excellent course, love it!",By GavinRuan,"Sep 03, 2018",5,python-data
nice material and coverage,By gaurav k a,"Aug 26, 2018",5,python-data
very helpful. THANKS A LOT,By Siming Z,"Apr 16, 2018",5,python-data
Chuck is the best teacher. ,By Alejandro T A,"Mar 09, 2018",5,python-data
Another nice intro course.,By Tom A,"Feb 20, 2018",5,python-data
excellent! thx professor!,By robinzhou,"Dec 11, 2018",5,python-data
Excellent Training Course,By Jahzel D L C,"Nov 10, 2018",5,python-data
"Again, clear and funny...",By Jan v B,"Oct 27, 2018",5,python-data
Nice course. Recommended!,By Tales R T C,"Oct 22, 2018",5,python-data
very good and interesting,By Afraz G,"Oct 21, 2018",5,python-data
This course is excellent.,By Shahid K,"Jul 20, 2018",5,python-data
best python teacher ever.,By Shaghayegh P,"Jul 08, 2018",5,python-data
I really like the course.,By Krishna K Y,"Jun 14, 2018",5,python-data
I love Dr Chuck Severance   ,By Ameer A,"Jun 08, 2018",5,python-data
This is an amazing course,By Ipaye A,"Mar 01, 2018",5,python-data
best lecture in the world,By SungJin P,"Feb 01, 2018",5,python-data
Awesome. I learned a lot.,By Hari V,"Jan 28, 2018",5,python-data
Good Course to Start with,By Yamini A,"Jan 11, 2018",5,python-data
Good for training python,By Kunkyu L,"Dec 29, 2018",5,python-data
Challenging yet soothing,By Zhi Y P,"Dec 17, 2018",5,python-data
very useful and vey good ,By Yao L,"Nov 30, 2018",5,python-data
Sir Charles is the best.,By Apoorva P,"Sep 21, 2018",5,python-data
very good course helpful,By Naveen.Pati,"Sep 15, 2018",5,python-data
its simple and effective,By Mridul K S,"Jul 28, 2018",5,python-data
this is a awesome course,By sarish b,"Jul 09, 2018",5,python-data
 Best python course ever. ,By deepa p,"Jun 06, 2018",5,python-data
Very interesting course. ,By Yerlan,"Mar 16, 2018",5,python-data
thnak you for everything,By Min S K,"Mar 13, 2018",5,python-data
That was really awesome.,By Monu B,"Mar 01, 2018",5,python-data
very excellent concepts,By Siddani R,"Nov 26, 2018",5,python-data
